Dates,Volume,Price
2018-02-23,18916083.57,9.155
2018-02-24,22444117.35,9.21
2018-02-25,22041877.24,9.9875
2018-02-26,44955939.73,10.535
2018-02-27,34627920.78,10.3725
2018-02-28,40611632.77,10.785
2018-03-01,27455897.44,10.3975
2018-03-02,21707733.39,10.4375
2018-03-03,20083700.28,10.365000000000002
2018-03-04,659903.18,10.3175
